O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14
1.811104219,-0.204355473,-0.573827254,-1.736780444,-0.782927383,1.563536291,-3.15063224,-0.279542993,-1.169201992,0.051164687,2.115424973,1.174541206,2.016270981,2.338315528
2.160982415,0.305512527,-0.225115623,-1.746528193,-1.165639994,1.292970266,-3.014270254,0.057803307,-1.532257811,-0.72601488,1.564125144,1.097635951,-1.422778498,-0.415134676
1.61259698,0.035147792,-0.47960063,-1.724312843,-0.776746289,1.607168018,-3.009006436,-0.199519381,-1.26381645,0.106816457,2.232068241,1.122106574,0.68372596,1.716252048
1.636847196,-0.117318094,-0.662931395,-1.91289137,-0.901689146,1.480889544,-2.917808567,-0.233029382,-1.307746384,0.159591638,2.29025998,1.427011973,1.429185354,1.447328768
2.059720239,0.008726355,-0.468676603,-1.66886753,-0.80690152,1.491685699,-3.317592856,-0.204863519,-0.987652962,0.073118749,2.054084661,1.262078351,3.474676314,2.803844197
2.562086282,0.429800008,-0.173464405,-1.714018204,-1.25429355,1.114425035,-3.125821681,0.075092187,-1.403390083,-0.826859182,1.314040949,1.122347072,-0.50208082,-0.506401887
1.755040908,-0.175675791,-0.749001034,-2.076962545,-1.121914713,1.252268757,-2.979418333,-0.253072677,-1.38207383,0.006215054,2.163621015,1.762616695,2.416816082,1.080475991
1.92080176,0.13854718,-0.559601228,-2.030509632,-1.211076451,1.184931122,-3.014849284,-0.143941069,-1.446240837,-0.138856506,2.067800733,1.747042521,1.654116378,0.545961333
2.038791878,0.210107038,-0.509656086,-1.97095083,-1.166216596,1.217991593,-3.046664031,-0.126023834,-1.374780565,-0.09266328,2.082340833,1.701093507,1.815397221,0.732069386
1.390085332,-0.360139909,-0.822305792,-2.099530437,-1.079368251,1.318647721,-2.898867666,-0.275014435,-1.474142649,-0.023929702,2.178379327,1.668044462,1.714983296,0.995259837
2.870758759,0.752483384,0.185199937,-1.184229941,-0.718499398,1.652195368,-3.163894273,0.181218212,-1.1775698,-0.621840733,1.450821753,0.270527038,-2.408236245,0.27745651
1.241887466,-0.396964202,-0.775358693,-1.938458811,-0.860773742,1.519589254,-2.878200821,-0.285646515,-1.352910992,0.114262933,2.258162571,1.35589399,1.277707476,1.567549059
1.581226011,0.052635269,-0.382548894,-1.728990258,-0.879413284,1.586091117,-2.950908306,-0.100190874,-1.53122809,-0.277983543,2.011398239,0.965842363,-1.24825652,0.645535993
1.665737191,-0.026253804,-0.571445832,-1.759958935,-0.728918939,1.632811934,-2.907591497,-0.207720635,-1.175342075,0.290389698,2.354563236,1.158481158,1.045091987,1.898274148
2.37850301,0.158455614,-0.113770932,-1.235525423,-0.625634854,1.653608087,-3.411030913,-0.118976233,-1.126810018,-0.691438305,1.165760035,0.039429146,-0.387546124,1.423876046
1.796299522,0.157021709,-0.477157289,-1.968819651,-1.158543398,1.299338136,-2.943502472,-0.092522844,-1.575636357,-0.253261004,2.052276524,1.52203977,0.038145095,0.197135184
1.691987422,-0.101804982,-0.659220456,-2.016682515,-1.06788255,1.358892522,-2.919585976,-0.204638972,-1.497717319,-0.052108192,2.182303825,1.562836674,0.935705628,0.78352952
2.083080753,0.319188686,-0.382344858,-1.795170751,-0.979504971,1.417322055,-3.046908911,-0.09134064,-1.301756488,0.000522377,2.161499111,1.403250952,0.998071224,1.072168538
1.849528838,0.040696183,-0.363908721,-1.723685482,-0.996646958,1.427694556,-3.095012883,-0.105897064,-1.470904513,-0.525520211,1.685855034,1.003287131,-0.498583135,0.495324585
2.25728614,0.423559505,-0.242144029,-1.635652306,-0.874914992,1.522402934,-3.107187875,-0.054603454,-1.263906014,-0.069233709,2.077583205,1.124170274,0.290989545,1.18898085
2.690694425,0.375232131,0.076743798,-0.994813319,-0.470507665,1.774013443,-3.414170253,-0.019613211,-1.018068549,-0.795413738,0.957711422,-0.437535843,-1.567892367,1.220599163
2.047027271,0.257250556,-0.221983956,-1.47943489,-0.6757215,1.710689453,-3.157235324,-0.128771891,-1.248125394,-0.12772105,1.98361562,0.681426915,-0.492298887,1.673056528
1.948888008,0.304172438,-0.121197712,-1.497678906,-0.801205648,1.67596265,-2.97284839,0.044641585,-1.49254112,-0.520724648,1.777803749,0.559594391,-2.710970485,0.216535477
2.541347706,0.401643226,0.026709444,-1.243953323,-0.773486322,1.569208055,-3.201327304,0.085963552,-1.212538951,-0.906697637,1.077153464,0.121997088,-2.161605198,0.092652061
1.461808793,0.024515989,-0.429215282,-1.591475069,-0.593093243,1.77853146,-2.961852121,-0.198291796,-1.206768414,0.200729747,2.286029697,0.805458643,-0.127824542,2.076891591
2.090083798,0.258579038,-0.130093976,-1.363727071,-0.628674478,1.763474384,-3.17042749,-0.086515161,-1.289169264,-0.364834468,1.744525931,0.372458258,-1.556707861,1.307966764
1.807513651,-0.246979403,-0.767485756,-2.022057717,-1.058334469,1.268827405,-3.063562139,-0.281539978,-1.213178081,0.079808042,2.155023654,1.759332071,3.574111989,1.696710957
2.874578189,0.470311989,0.083455139,-1.039304345,-0.533157207,1.705632132,-3.454936103,-0.015451214,-0.996299619,-0.719949722,1.038069836,-0.236984955,-0.885445296,1.303518465
2.438556519,0.301294515,-0.239316811,-1.582379973,-0.924928184,1.41872178,-3.295995345,-0.110636674,-1.234783135,-0.379906945,1.671010905,0.971592511,0.945572668,1.172457844
2.19528103,0.23460355,-0.130066695,-1.264676817,-0.491745275,1.840124071,-3.322472785,-0.155955018,-1.11035867,-0.213199389,1.768481508,0.236769187,-0.565953961,2.375868107
1.665171113,-0.076120639,-0.474157263,-1.643184768,-0.712322733,1.63588943,-3.155124792,-0.247959162,-1.157568321,0.055101946,2.116558531,1.005831556,1.38618478,2.35916567
1.731174127,0.156530552,-0.558623924,-2.043038257,-1.16921551,1.270547528,-2.894864606,-0.11281105,-1.539262781,-0.077138775,2.194923538,1.683262773,0.677207832,0.322332415
1.227470616,-0.055802186,-0.553398349,-1.883562421,-0.892176319,1.576335035,-2.797827211,-0.135221629,-1.582650251,-0.031006541,2.270095653,1.180804498,-0.899182177,0.658959585
2.237450464,0.133629496,-0.36988216,-1.666043382,-0.919691751,1.412059724,-3.316234321,-0.18836014,-1.19484829,-0.229097867,1.812641681,1.149980045,2.043912989,1.712693894
1.954350884,-0.204425261,-0.597902183,-1.786103349,-0.865432742,1.46377517,-3.218273774,-0.282980114,-1.139453425,0.017691767,2.063547263,1.337607523,2.940297542,2.367038811
1.67429289,-0.009298011,-0.693038249,-2.175624566,-1.30637904,1.099243187,-2.938777891,-0.174357886,-1.55243159,-0.168396576,2.078578173,1.903903538,1.708195959,0.270726224
2.451114704,0.171384102,-0.238314526,-1.533239501,-0.975942816,1.312220863,-3.359371962,-0.111269914,-1.237469783,-0.736470381,1.203255278,0.70596827,0.811636822,0.693074298
1.979435325,-0.012367083,-0.346478598,-1.463855823,-0.607614799,1.702463029,-3.366346023,-0.243031062,-1.041730188,-0.050939184,1.921635176,0.705427183,1.68292951,3.004050861
1.796850844,-0.065615942,-0.573382927,-1.913386022,-1.07236603,1.298468818,-3.133923628,-0.231030863,-1.364005329,-0.184716122,1.964440739,1.509439211,1.991010529,1.182060163
2.908776389,0.5495638,0.144132873,-0.994177862,-0.506880413,1.748476346,-3.397981779,0.037325392,-1.00187234,-0.729287227,1.059953547,-0.299837196,-1.584271624,1.104700907
2.111415938,0.174093405,-0.497929321,-1.992042723,-1.258924063,1.120346077,-3.098511311,-0.129565829,-1.441163691,-0.304358471,1.882774059,1.689334072,1.691831203,0.416191065
1.7101876,-0.051661787,-0.416463361,-1.540958879,-0.609607584,1.724649487,-3.199014927,-0.243935262,-1.085890663,0.082248046,2.103684618,0.826482923,1.211232277,2.755674902
2.536719464,0.186395412,-0.073813109,-1.163096592,-0.617899566,1.611647476,-3.463732771,-0.094866945,-1.059879691,-0.824114455,0.920265692,-0.142923628,-0.224328982,1.250390698
1.697902318,-0.05884158,-0.467269458,-1.628451217,-0.695494038,1.644468614,-3.166172525,-0.243577334,-1.117305028,0.089412863,2.13299194,1.003194941,1.563371563,2.500287635
2.060505373,0.253975656,-0.345082238,-1.925870029,-1.296577947,1.167554068,-2.979174158,0.02131921,-1.608296475,-0.641801249,1.688257574,1.420361223,-0.756963781,-0.48719215
1.842610085,0.063454884,-0.342321991,-1.495144195,-0.598093917,1.7459976,-3.203796078,-0.211901361,-1.105800855,0.049765191,2.080689587,0.743610477,0.719174837,2.584683896
2.723494195,0.337784323,-0.081115498,-1.289686051,-0.747447053,1.511459719,-3.453626609,-0.085158087,-1.090714234,-0.662781885,1.177495866,0.292169146,0.459509183,1.236318169
2.45257073,0.352696485,-0.034403742,-1.239735886,-0.621588998,1.714571359,-3.302703131,-0.055303642,-1.17885715,-0.556602874,1.424229037,0.154663304,-1.273659186,1.22911784
2.545333369,0.385166181,-0.065927286,-1.278434637,-0.626084927,1.695067388,-3.368216956,-0.088859065,-1.11286427,-0.383614895,1.576798713,0.335848449,-0.255787136,1.753097934
2.521703714,0.51328711,-0.035535993,-1.368057512,-0.733870173,1.645774367,-3.209709558,-0.002303495,-1.229056621,-0.367581106,1.724301915,0.556594995,-1.066484448,1.036118311
2.260916183,0.195136951,-0.260836989,-1.509955998,-0.772865036,1.567800032,-3.323175796,-0.167477344,-1.179320469,-0.259968804,1.769601368,0.801872746,0.934787298,1.832855434
2.573636701,0.492530649,-0.083699586,-1.549037691,-1.039411666,1.351400106,-3.144987064,0.067835842,-1.350377473,-0.686736319,1.45763881,0.863256019,-1.038822005,-0.066766635
2.859317243,0.82384976,0.177959501,-1.293894466,-0.831066523,1.576518577,-3.08589924,0.231897143,-1.246821189,-0.562002535,1.607583367,0.553518507,-2.389392461,-0.003420874
2.034810266,0.374554099,-0.142591266,-1.464188578,-0.681518357,1.748754519,-3.041923846,-0.045382432,-1.354280947,-0.172214475,2.025746917,0.623107154,-1.696188791,1.08950224
1.431819066,-0.39136303,-0.78981467,-1.980671486,-0.948690909,1.412003366,-2.972479996,-0.306602064,-1.308369856,0.069254277,2.192488804,1.530548519,2.274146634,1.656063626
2.414109572,0.355953664,-0.098805738,-1.354471434,-0.692907735,1.660782686,-3.28536238,-0.080512489,-1.202207774,-0.408494696,1.62461333,0.453995815,-0.627795322,1.371101277
2.180146279,0.447894061,-0.106503718,-1.553103726,-0.884064282,1.584337867,-3.003052283,0.049723157,-1.466116914,-0.427091352,1.862426542,0.798750281,-2.048294781,0.205919109
1.71588146,0.117864173,-0.412643594,-1.881247605,-1.09530436,1.389209572,-2.932492299,-0.05788502,-1.614596551,-0.39281538,1.9517632,1.283062227,-0.926253987,0.076600146
1.666614762,-0.004812632,-0.588106705,-1.935535099,-1.028376641,1.365536268,-3.005645724,-0.203525119,-1.380702753,-0.020886223,2.156754752,1.531344916,1.476166389,1.096621888
1.864112452,-0.342637302,-0.809612654,-2.070924282,-1.142259527,1.160705511,-3.152680505,-0.313028024,-1.220085801,-0.026766649,2.037251423,1.869184833,4.429385746,1.736263812
2.902019076,0.470166207,0.045396617,-1.121050122,-0.621865627,1.618490769,-3.460383165,-0.021957219,-1.014355723,-0.702604639,1.074638167,-0.0325603,-0.335670518,1.22650388
2.349126748,0.222101762,-0.365386697,-1.753346338,-1.064076577,1.274063667,-3.26842475,-0.141830484,-1.267507827,-0.319378563,1.754557904,1.319791721,1.928079518,1.091479765
2.545461646,0.465122563,-0.12131042,-1.487469952,-0.855382754,1.510604409,-3.241852318,-0.03260227,-1.22939977,-0.357771379,1.721774155,0.825715437,-0.043714306,1.020464529
2.637707932,0.521678095,0.051400666,-1.263861554,-0.752838951,1.609643899,-3.207739562,0.072427069,-1.223949937,-0.701977481,1.340976741,0.275296874,-1.932219604,0.380713473
2.355208312,0.565012788,-0.192613142,-1.847257063,-1.244112839,1.231571457,-2.943315212,0.118539945,-1.557979662,-0.455352212,1.896757655,1.445457306,-1.033225056,-0.487568764
1.560093156,0.061838845,-0.577893448,-2.010089126,-1.096126005,1.353055305,-2.875237957,-0.137892531,-1.555887523,-0.070010643,2.21158903,1.560727241,0.32765747,0.443882117
2.657459558,0.255151778,-0.10791893,-1.294416949,-0.774468455,1.464254434,-3.455592763,-0.091539561,-1.099425909,-0.785375941,1.012549912,0.216350151,0.455663779,1.018952482
2.616597051,0.29291986,-0.126950741,-1.369971747,-0.816846979,1.463332791,-3.406484859,-0.090675008,-1.150619915,-0.671925298,1.22157882,0.437285302,0.416473563,1.039147456
2.07273625,0.063640573,-0.344832788,-1.556893318,-0.758749669,1.578457966,-3.316458617,-0.2159559,-1.166061969,-0.179016677,1.852442768,0.878559876,1.39352766,2.147520147
2.497375731,0.638226328,0.15405285,-1.214962154,-0.671685295,1.764035959,-3.036753095,0.176555706,-1.320730382,-0.617931749,1.593205265,0.186252095,-3.480030636,0.114472664
1.77176414,-0.066752612,-0.527822483,-1.88619933,-1.083264372,1.310708579,-3.119737028,-0.201745192,-1.442084675,-0.334479976,1.851655222,1.38164136,1.139847083,0.852397814
1.839256047,-0.20352591,-0.54743504,-1.713865174,-0.78103675,1.570877408,-3.178489203,-0.279818737,-1.198104095,-0.015377781,2.057601607,1.11065893,1.783284648,2.282429931
2.062373996,-0.267249107,-0.648063943,-1.837887598,-0.941503759,1.353162935,-3.307916803,-0.294097548,-1.078891884,-0.010836816,1.996454038,1.508013296,4.307509922,2.572754655
2.771726853,0.723592872,0.171877514,-1.245935484,-0.800164918,1.604242668,-3.09274751,0.213700115,-1.25575127,-0.717823872,1.43009075,0.356650132,-2.816422225,-0.130356047
2.312033131,0.353215908,-0.089465033,-1.304352357,-0.580770974,1.777108892,-3.264348667,-0.096270365,-1.17156792,-0.267295467,1.768296176,0.359091913,-0.901702987,1.785386089
2.003681255,0.20089109,-0.457113506,-1.894688247,-1.095788592,1.306770596,-3.056735545,-0.128975253,-1.4002483,-0.14445353,2.050844126,1.521012782,1.14390039,0.75835607
2.174683226,0.013986335,-0.390534706,-1.660850965,-0.948969877,1.367399226,-3.361102766,-0.218402241,-1.241265219,-0.418312907,1.598137418,1.036580864,1.966395952,1.506394081
2.55488352,0.177020235,-0.262570973,-1.571774403,-1.038075769,1.214562526,-3.405540741,-0.124123266,-1.210895494,-0.749029475,1.144994064,0.796842013,1.557287128,0.692340333
1.85326806,0.355866318,-0.241035689,-1.607221175,-0.752672515,1.694382297,-2.931507328,-0.048377656,-1.413088234,-0.014741678,2.224241825,0.870715314,-1.392984874,0.937793548
2.023760307,0.222336279,-0.29394811,-1.757509391,-1.084686965,1.368003806,-3.035547456,-0.025452706,-1.522353029,-0.552181869,1.722656859,1.11676949,-0.952039876,0.035510573
2.670443227,0.538969806,0.003972116,-1.333269755,-0.778952996,1.57927097,-3.244045312,0.030425413,-1.209990554,-0.539185338,1.507690409,0.483483378,-1.108498955,0.719648165
2.084810326,0.448465603,-0.296916605,-1.817586538,-1.043195428,1.414395823,-2.935623084,0.001076616,-1.475987065,-0.10814218,2.174706593,1.376354424,-0.427503712,0.323943978
1.508317236,0.124856896,-0.473698085,-1.854404014,-0.915114213,1.545221129,-2.842606901,-0.110633316,-1.52788558,0.00537776,2.284790399,1.238536319,-0.644245824,0.656985764
2.486268915,0.521721872,0.156649848,-1.091364686,-0.57673558,1.810604657,-3.106748296,0.15117608,-1.228360518,-0.789992307,1.2873106,-0.152354336,-3.612877459,0.220711743
1.861367675,0.134934445,-0.384686351,-1.768373781,-0.973488463,1.459211565,-3.049586182,-0.124012906,-1.458114911,-0.274033143,1.958855076,1.168796391,-0.164909073,0.725533576
1.848656626,0.343371672,-0.160440616,-1.47874015,-0.646686422,1.800917943,-2.954244506,-0.035505312,-1.412452157,-0.116568008,2.120819409,0.576171435,-2.198784821,0.994906878
2.052064544,0.065105342,-0.355142811,-1.520726387,-0.669960573,1.647209261,-3.326704076,-0.212575318,-1.035845683,0.006683315,1.995989591,0.88025634,1.952200859,2.816960477
1.245509475,-0.346577053,-0.711628475,-1.825871268,-0.732095624,1.633822489,-2.872534365,-0.277636462,-1.269134904,0.199566621,2.299488351,1.146663332,0.933035113,1.892212434
2.120217836,0.040682607,-0.534403064,-1.776180852,-0.854335045,1.479609757,-3.118858621,-0.188057731,-1.067689624,0.184957311,2.2159559,1.397585941,2.713484969,2.208794153
2.913916479,0.472725971,-0.012205667,-1.264722423,-0.790468469,1.457598128,-3.424834449,-0.011885088,-1.069576601,-0.720571918,1.103588351,0.294666685,0.20486828,0.862359846
1.808139136,-0.014738505,-0.315946399,-1.383811416,-0.474813375,1.839746817,-3.286012642,-0.239222887,-1.027124044,0.037964276,2.008316771,0.488289001,0.697546422,3.201292877
1.901336628,0.335406048,-0.335511816,-1.81016945,-0.994383389,1.47294632,-2.918356452,-0.037720895,-1.513760184,-0.12171243,2.176253832,1.278930135,-0.718223579,0.395721724
1.647122039,0.288171401,-0.250129817,-1.577635119,-0.674312232,1.782428222,-2.865759672,-0.050017031,-1.45805565,0.006159387,2.263176072,0.72056143,-2.026320208,0.935136714
2.549575873,0.239267111,-0.037648871,-1.124428865,-0.558621049,1.688909155,-3.450593599,-0.089954622,-1.058820592,-0.752986135,1.023361201,-0.190471645,-0.60602553,1.409209135
1.511984594,-0.036274823,-0.506546392,-1.844858246,-0.948385022,1.494524755,-2.960649552,-0.165110419,-1.504054569,-0.171800485,2.085482498,1.222628877,-0.166182063,0.827389292
2.568212251,0.356603642,-0.107134292,-1.404136818,-0.840512942,1.484878636,-3.317235542,-0.052164962,-1.211536852,-0.625835571,1.359752996,0.53731352,-0.222697523,0.814681879
2.147295669,0.314971553,-0.052732888,-1.273802067,-0.573034424,1.818915273,-3.155271977,-0.040244225,-1.283153235,-0.444385493,1.658520648,0.168004478,-2.253221872,1.14567975
2.682512338,0.270486239,-0.065982224,-1.208321773,-0.688290323,1.540665963,-3.474402486,-0.085573638,-1.06122329,-0.794088014,0.965866495,0.023970467,0.154927245,1.152267665
2.155239658,0.503676529,-0.059784697,-1.433998019,-0.69488198,1.75248473,-3.00462593,0.026895369,-1.379289874,-0.205773195,2.03037247,0.599445898,-2.209435437,0.781760348
1.636233715,0.023273293,-0.487839772,-1.791147813,-0.884028881,1.525418692,-3.011834311,-0.189368714,-1.378013363,-0.037862439,2.147864074,1.21586049,0.466885466,1.26746361
1.928466377,0.316289262,-0.162008668,-1.523429681,-0.763140358,1.699378251,-2.985784975,-0.012750737,-1.463316776,-0.321694014,1.950503069,0.650051731,-2.177707689,0.597941206
2.318218604,0.559532958,0.039771279,-1.402629017,-0.811306474,1.663080271,-2.982910501,0.146520133,-1.435903993,-0.565723699,1.733806959,0.521786906,-3.061636359,-0.05028688
1.950555755,0.013062568,-0.374926717,-1.519871189,-0.646020868,1.672747518,-3.307235648,-0.229708548,-1.043891051,0.019980153,2.013475593,0.846595343,1.808975403,2.87467548
1.8911488,-0.052416044,-0.401095973,-1.653699646,-0.883825125,1.48004461,-3.244233123,-0.208038831,-1.321724938,-0.39368324,1.700114114,0.935398781,0.789571908,1.380936512
1.721687047,0.029103583,-0.502323954,-1.766803204,-0.84792416,1.524143974,-3.065988072,-0.207837885,-1.239454355,0.071822253,2.183985808,1.262321681,1.385988406,1.738387568
1.855646878,-0.052801242,-0.661163768,-1.971909396,-1.016451041,1.357129691,-2.978749266,-0.219450366,-1.299702032,0.104071417,2.232769183,1.618546105,2.128346421,1.317678062
1.255022,-0.383690834,-0.738400207,-1.892437466,-0.821940839,1.561191364,-2.893674343,-0.280449719,-1.347172358,0.102640069,2.247131836,1.26523426,1.030180022,1.650766694
1.857927789,0.223735969,-0.269061578,-1.517170142,-0.646964583,1.749804261,-3.068017831,-0.136068413,-1.264087992,-0.001307939,2.129054763,0.731976034,-0.648255948,1.714612864
2.382943788,0.304982758,-0.33357354,-1.830746977,-1.215328736,1.151527176,-3.170005982,-0.064993602,-1.399585488,-0.500395385,1.646941378,1.399010722,0.96547609,0.230604227
2.136929685,0.523804203,-0.225088174,-1.783351326,-1.04308392,1.436536136,-2.908057904,0.055439997,-1.518106117,-0.167410844,2.160451416,1.307646873,-1.057737699,0.089885274
1.690746958,-0.128840136,-0.895485078,-2.39240088,-1.437884164,0.95409641,-2.817554886,-0.194247537,-1.62337303,-0.08823229,2.153422176,2.18228531,2.280251944,-0.021523937
1.748424247,0.009953497,-0.484959912,-1.88620561,-1.087514765,1.342568193,-3.042439047,-0.14941224,-1.511559885,-0.35020023,1.896549664,1.346402727,0.288199128,0.536138738
2.45052816,0.38748884,0.066335799,-1.147300296,-0.643165154,1.707460525,-3.179074827,0.093178985,-1.199741665,-0.880403755,1.106711853,-0.114068596,-2.812467439,0.265777302
2.096051779,0.420775105,-0.301334295,-1.807039251,-1.040157878,1.410876094,-2.963728702,-0.015149928,-1.463451492,-0.137199564,2.133594006,1.357228864,-0.320796632,0.384249481
2.872407024,0.666713319,0.057349861,-1.502885615,-1.206274845,1.152816472,-3.071822598,0.264232528,-1.292033263,-1.031696953,1.074134997,0.809851569,-1.870774632,-1.011976261
1.280108712,-0.259532927,-0.656077911,-1.766396201,-0.668756965,1.696682345,-2.846753911,-0.255456795,-1.248156096,0.251985594,2.337417577,1.022862899,0.499888342,1.925393516
2.087849035,0.100112263,-0.340663682,-1.646502681,-0.916642691,1.452091511,-3.23883083,-0.168402077,-1.317332781,-0.384065009,1.71780453,0.982169117,0.677307735,1.186336614
2.78614066,0.592200382,-0.01460574,-1.574555039,-1.239613661,1.11809636,-3.088905963,0.210222722,-1.32814555,-0.998749789,1.11099022,0.904358588,-1.462588382,-0.917005748
1.989311807,0.182018451,-0.301701228,-1.680703757,-0.95046903,1.477970381,-3.091741846,-0.090713351,-1.441729832,-0.409868189,1.80598733,0.99562213,-0.592010638,0.60720451
2.430976305,0.470471613,0.119506246,-1.158001643,-0.669596447,1.728830743,-3.079492164,0.170519207,-1.258953923,-0.887733718,1.210238797,-0.053472425,-3.551274587,-0.066245561
2.249390268,0.419976904,-0.005512953,-1.411088575,-0.86618271,1.59453512,-3.007114572,0.14371544,-1.421607396,-0.786174109,1.467535823,0.452862549,-3.04131075,-0.26269146
2.29626896,0.340981714,-0.210862033,-1.499418324,-0.742278993,1.61977155,-3.236583698,-0.1084032,-1.166272582,-0.115138046,1.950503064,0.84309852,0.472862457,1.792857198
2.250558066,-0.129634691,-0.60781928,-1.843817151,-0.978527952,1.313440614,-3.304349969,-0.244488239,-1.051430443,0.015639404,2.014201042,1.578464195,4.451797959,2.442991591
1.762682768,0.135505313,-0.335215591,-1.714896004,-0.920570524,1.540670017,-2.991952386,-0.080689135,-1.514219906,-0.338468247,1.942111682,0.991510127,-1.146854782,0.531262546
1.858746385,-0.157532151,-0.600860617,-1.804536336,-0.853933225,1.495008141,-3.116368783,-0.265011397,-1.181184416,0.078714184,2.152320285,1.332247122,2.289795792,2.108992369
2.380184635,0.400099989,-0.098700719,-1.417057527,-0.761837949,1.623136385,-3.205379868,-0.042523415,-1.272385615,-0.411645768,1.692270996,0.585985829,-0.979394017,0.992468289
2.463067946,0.179657737,-0.231520576,-1.491431917,-0.888731466,1.401300726,-3.403820467,-0.144245332,-1.193939926,-0.605909434,1.329303203,0.675700813,1.100327878,1.170322055
2.019253378,0.298636169,-0.160669886,-1.460292319,-0.697638471,1.724968496,-3.082426702,-0.065483649,-1.358931094,-0.277504789,1.90677471,0.569471993,-1.61903402,1.066986324
3.083461581,0.865923925,0.306710433,-1.074199129,-0.742399147,1.605144463,-3.12485671,0.313334087,-1.104866653,-0.841469452,1.185872716,0.114741774,-3.082978913,-0.293927413
2.032077479,0.150382552,-0.400963095,-1.738624615,-0.937754543,1.441228243,-3.1614386,-0.168022902,-1.294238637,-0.143657857,1.986692443,1.241390928,1.18492242,1.350574597
1.934111398,-0.021882506,-0.491967115,-1.754779773,-0.913672445,1.427668467,-3.238440614,-0.236631955,-1.204640027,-0.095657917,1.974990193,1.293547403,2.344239595,1.910206686
2.029315471,0.343105592,-0.180140318,-1.561132316,-0.814932291,1.636101071,-3.023424743,-0.027929533,-1.435239964,-0.298436567,1.951509745,0.783222274,-1.622196158,0.64718086
2.101106773,0.060763524,-0.553701836,-1.980702376,-1.228045826,1.110242644,-3.185311982,-0.191680251,-1.35265544,-0.271217177,1.847679815,1.701482448,2.727990779,0.857713779
1.957856277,0.087283193,-0.331191045,-1.5235728,-0.675751365,1.673715254,-3.242990081,-0.205883064,-1.153424603,-0.060103114,1.987417928,0.798432603,0.835434701,2.292947672
2.342938495,0.140823809,-0.292837129,-1.5864115,-0.943054251,1.372802671,-3.354144918,-0.160340689,-1.245004037,-0.529784837,1.470559233,0.878586578,1.241287727,1.14973345
2.174467481,0.088890723,-0.420785023,-1.818043063,-1.143736916,1.204916921,-3.234900495,-0.160503715,-1.374282624,-0.496361818,1.609441958,1.312911785,1.49704033,0.667425682
1.850675215,0.104016973,-0.49172614,-1.796134756,-0.903908548,1.464230494,-3.075474586,-0.181472487,-1.224580366,0.07651236,2.184192293,1.372151323,1.709601914,1.630900491
2.391411933,0.142115908,-0.197522981,-1.389483127,-0.765847779,1.522734643,-3.420308016,-0.153075269,-1.164844909,-0.612373216,1.29549671,0.424445467,0.612894315,1.416855542
2.995018314,0.67811895,0.249324359,-0.895607599,-0.437222798,1.829688742,-3.333122103,0.120464692,-0.980842748,-0.730191927,1.082979636,-0.446409792,-2.526586965,0.927400843
1.617242325,-0.124954408,-0.566002612,-1.839032631,-0.941101613,1.439922379,-3.098113674,-0.245076007,-1.343095197,-0.106414078,2.04362813,1.326829572,1.453115274,1.472164375
2.068683013,0.211322161,-0.178787608,-1.462458579,-0.762295716,1.642313239,-3.151802958,-0.073022382,-1.351885291,-0.485042683,1.657289117,0.538282956,-1.353340901,0.880324183
2.140370439,0.051940382,-0.401370066,-1.665180696,-0.894831171,1.433619482,-3.328139183,-0.218223327,-1.191126644,-0.224185207,1.811949045,1.122363862,2.158374106,1.874968396
2.02461099,0.175468536,-0.212784515,-1.529882028,-0.846333744,1.56980897,-3.124574039,-0.058630173,-1.397981502,-0.558366615,1.611803134,0.647677209,-1.323417464,0.598980083
2.235812904,0.239633546,-0.265247848,-1.545268549,-0.791791069,1.565207381,-3.265494706,-0.147940221,-1.198320006,-0.19296495,1.870865778,0.89343696,0.788754426,1.724758436
1.50640006,-0.535721559,-0.694493642,-1.756465035,-0.758268183,1.55434895,-3.213730668,-0.343880398,-1.123390977,0.002333618,2.034135713,1.178619064,2.959021373,2.884737844
1.498767082,-0.319153932,-0.796171324,-2.026787805,-1.000975826,1.363421969,-2.942608263,-0.289349939,-1.328146507,0.089307339,2.21920634,1.625632567,2.326604424,1.437021336
2.512848137,0.611772576,0.034918861,-1.39610485,-0.820490425,1.612410217,-3.075281159,0.110144727,-1.345119079,-0.496022577,1.715723827,0.601734673,-2.204121648,0.239410103
3.072803779,0.530587985,0.135036229,-0.969409196,-0.550819588,1.632693433,-3.475646579,0.038450757,-0.923404587,-0.874773711,0.764169737,-0.395920152,-0.817232474,0.920818596
1.523055205,-0.000319581,-0.527509019,-1.775442613,-0.803412259,1.583310534,-2.964322976,-0.204869593,-1.286837572,0.13293714,2.266826663,1.195531027,0.752831134,1.603924974
2.017355818,0.261968424,-0.168626542,-1.532461066,-0.847487193,1.602360233,-3.046920695,-0.005719123,-1.45045127,-0.530739036,1.710378273,0.659030041,-1.953383321,0.365142662
2.803397518,0.51614884,0.030076184,-1.188984503,-0.618899474,1.675826506,-3.398726541,-0.021680613,-1.05776342,-0.488027309,1.411586229,0.197250046,-0.453812852,1.505237912
1.584349088,-0.13565758,-0.523524119,-1.82627956,-0.974843877,1.434663179,-3.080380486,-0.205979959,-1.447169542,-0.295284697,1.905352894,1.211712006,0.541730878,1.029490077
